FECHA_DESEMBOLSO,PRODUCTO,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,IFI,TIPO_IFI,MONTO_CREDITO,MONTO_CUOTA_INICIAL,PLAZOS,TASA,MONTO_VALOR_VIVIENDA,FECHA_CORTE
20201029,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,263577.00,30953.00,240,7.50,309530.00,20230811
20201029,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,57586.00,9154.00,240,8.00,91740.00,20230811
20201029,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,64490.00,15000.00,180,8.00,104490.00,20230811
20201029,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,158962.90,26645.00,240,8.00,208900.00,20230811
20201029,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,181569.05,21840.00,240,7.80,218400.00,20230811
20201029,NCMV,CALLAO,CALLAO,CALLAO,070101,INTERBANK,BANCO,191829.55,22980.00,240,8.00,229800.00,20230811
20201029,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,INTERBANK,BANCO,190348.50,59500.00,240,7.75,264839.00,20230811
20201029,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,137986.85,17920.00,240,8.00,179200.00,20230811
20201029,NCMV,LIMA,LIMA,LURIN,150119,CREDITO,BANCO,109337.00,14738.00,240,10.15,147375.00,20230811
20201029,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,180520.00,48880.00,240,8.00,244400.00,20230811
20201029,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,287000.01,123000.01,120,9.25,410000.02,20230811
20201029,NCMV,LIMA,LIMA,LA VICTORIA,150115,CREDITO,BANCO,318691.26,79672.81,240,7.10,398364.07,20230811
20201029,NCMV,CAJAMARCA,JAEN,JAEN,060801,CREDITO,BANCO,342080.00,85520.00,240,9.50,427600.00,20230811
20201029,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,208158.50,36831.50,240,9.30,259990.00,20230811
20201029,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,320400.00,35600.00,240,7.15,356000.00,20230811
20201029,NCMV,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,291959.00,32440.32,240,7.30,324399.32,20230811
20201029,NCMV,LIMA,LIMA,SANTIAGO DE SURCO,150140,CREDITO,BANCO,342657.00,38073.00,240,9.50,380730.00,20230811
20201029,NCMV,LIMA,LIMA,BRENIA,150105,CREDITO,BANCO,366679.80,40742.20,240,6.99,407422.00,20230811
20201029,NCMV,LAMBAYEQUE,CHICLAYO,PIMENTEL,140112,CREDITO,BANCO,345839.50,61030.50,180,9.00,406870.00,20230811
20201029,NCMV,LIMA,LIMA,SANTIAGO DE SURCO,150140,CREDITO,BANCO,270120.00,31680.00,240,8.80,316800.00,20230811
20201029,NCMV,LIMA,LIMA,LINCE,150116,CREDITO,BANCO,356150.00,62850.00,240,9.30,419000.00,20230811
20201029,NCMV,CALLAO,CALLAO,LA PERLA,070104,CREDITO,BANCO,234000.00,61000.00,240,9.40,305000.00,20230811
20201029,NCMV,LIMA,LIMA,CHORRILLOS,150108,CREDITO,BANCO,224760.00,51280.00,240,9.10,291040.00,20230811
20201029,NCMV,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,CREDITO,BANCO,274000.00,32800.00,240,9.80,316800.00,20230811
20201029,NCMV,LIMA,LIMA,SURQUILLO,150141,CREDITO,BANCO,325000.00,51936.00,240,9.50,376936.00,20230811
20201029,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,377640.00,41960.00,240,7.00,419600.00,20230811
20201029,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,326651.20,81662.80,240,7.10,408314.00,20230811
20201029,FCTP,PIURA,PIURA,26 DE OCTUBRE,200115,CONTINENTAL,BANCO,39800.00,4075.00,240,13.00,81500.00,20230811
20201029,FCTP,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,CONTINENTAL,BANCO,42270.00,4205.00,240,13.00,84100.00,20230811
20201029,FCTP,PIURA,PIURA,26 DE OCTUBRE,200115,CONTINENTAL,BANCO,38565.00,4010.00,240,13.00,80200.00,20230811
20201029,FCTP,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,CONTINENTAL,BANCO,37111.00,8304.00,240,13.00,83040.00,20230811
20201029,FCTP,PIURA,PIURA,26 DE OCTUBRE,200115,CONTINENTAL,BANCO,33075.00,11500.00,120,13.00,82200.00,20230811
20201029,FCTP,PIURA,PIURA,26 DE OCTUBRE,200115,CONTINENTAL,BANCO,34555.00,8020.00,120,13.00,80200.00,20230811
20201029,FCTP,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,CONTINENTAL,BANCO,38065.00,8410.00,120,13.00,84100.00,20230811
20201029,FCTP,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,CONTINENTAL,BANCO,34963.00,6312.00,240,13.00,78900.00,20230811
20201029,FCTP,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,CONTINENTAL,BANCO,38065.00,8410.00,240,13.00,84100.00,20230811
20201029,FCTP,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,CONTINENTAL,BANCO,40370.00,4105.00,120,13.00,82100.00,20230811
20201029,NCMV,LIMA,LIMA,JESUS MARIA,150113,SCOTIABANK,BANCO,249324.50,85737.00,240,7.10,335061.50,20230811
20201029,NCMV,LIMA,LIMA,LIMA,150101,SCOTIABANK,BANCO,303211.00,75802.00,240,7.10,379013.00,20230811
20201029,NCMV,CALLAO,CALLAO,CALLAO,070101,SCOTIABANK,BANCO,121861.00,42700.00,240,7.80,187861.00,20230811
20201029,NCMV,LIMA,LIMA,MAGDALENA DEL MAR,150120,SCOTIABANK,BANCO,316086.91,35120.77,240,7.10,351207.68,20230811
20201029,NCMV,CUSCO,CUSCO,SANTIAGO,080106,SCOTIABANK,BANCO,141700.00,33860.00,180,9.90,193860.00,20230811
20201029,NCMV,LIMA,LIMA,LIMA,150101,SCOTIABANK,BANCO,95000.00,13218.25,190,9.99,128218.25,20230811
20201029,NCMV,LIMA,LIMA,MAGDALENA DEL MAR,150120,SCOTIABANK,BANCO,270120.00,31680.00,240,7.10,316800.00,20230811
20201029,NCMV,LIMA,LIMA,ATE,150103,SCOTIABANK,BANCO,84200.00,50000.00,120,10.50,157500.00,20230811
20201029,NCMV,LIMA,LIMA,CARABAYLLO,150106,SCOTIABANK,BANCO,106809.93,25567.96,240,9.90,150677.89,20230811
20201029,NCMV,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,SCOTIABANK,BANCO,132400.00,29300.00,240,9.90,180000.00,20230811
20201029,NCMV,AREQUIPA,AREQUIPA,PAUCARPATA,040112,CMAC CUSCO,CMAC,112200.00,20000.00,180,12.55,150500.00,20230811
20201029,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,54280.00,19820.00,120,9.40,99100.00,20230811
20201029,NCMV,PIURA,PIURA,PIURA,200101,CREDITO,BANCO,90940.00,28560.00,240,8.20,142800.00,20230811
20201029,NCMV,CALLAO,CALLAO,CALLAO,070101,CREDITO,BANCO,92740.00,33760.00,240,8.50,149800.00,20230811
20201029,NCMV,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CREDITO,BANCO,197970.20,23107.80,240,12.40,231078.00,20230811
20201029,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,296000.00,74000.00,240,7.80,370000.00,20230811
20201029,NCMV,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,233357.86,49817.00,240,7.70,298174.86,20230811
20201029,NCMV,LIMA,LIMA,BRENIA,150105,CREDITO,BANCO,345565.80,60982.20,240,8.00,406548.00,20230811
20201029,NCMV,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,307905.62,34211.74,240,7.10,342117.36,20230811
20201029,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,168280.00,57120.00,144,8.00,240400.00,20230811
20201029,NCMV,LIMA,LIMA,LINCE,150116,CREDITO,BANCO,356150.00,62850.00,180,9.70,419000.00,20230811
20201029,NCMV,LIMA,LIMA,LINCE,150116,CREDITO,BANCO,229200.00,59800.00,240,9.60,299000.00,20230811
20201029,NCMV,LIMA,LIMA,LA VICTORIA,150115,CREDITO,BANCO,249883.20,107092.80,180,9.10,356976.00,20230811
20201029,NCMV,LIMA,LIMA,SAN MARTIN DE PORRES,150135,BANBIF,BANCO,102478.00,22222.00,240,9.10,143000.00,20230811
20201029,NCMV,LIMA,LIMA,LIMA,150101,BANBIF,BANCO,153801.00,56369.00,240,8.90,220170.00,20230811
20201029,NCMV,LIMA,LIMA,LURIGANCHO,150118,BANBIF,BANCO,103997.50,23052.50,240,8.60,150350.00,20230811
20201029,NCMV,ICA,ICA,SUBTANJALLA,110112,CMAC ICA,CMAC,105540.00,13760.00,240,11.62,137600.00,20230811
20201029,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,46000.00,55000.00,240,8.40,126000.00,20230811
20201029,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,44475.00,20000.00,120,8.49,89475.00,20230811
20201029,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,121200.00,30500.00,180,7.99,175000.00,20230811
20201029,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,115912.50,11287.50,240,8.50,150500.00,20230811
20201029,NCMV,PIURA,PIURA,26 DE OCTUBRE,200115,BANCO PICHINCHA,BANCO,74900.00,8100.00,240,8.50,108000.00,20230811
20201029,NCMV,LAMBAYEQUE,CHICLAYO,MONSEFU,140108,BANCO PICHINCHA,BANCO,123099.87,26500.00,240,9.00,172899.87,20230811
20201029,NCMV,LAMBAYEQUE,CHICLAYO,MONSEFU,140108,BANCO PICHINCHA,BANCO,133663.39,28040.00,240,9.80,185003.39,20230811
20201029,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,89700.00,9300.00,240,8.50,124000.00,20230811
20201029,NCMV,ICA,ICA,ICA,110101,BANCO PICHINCHA,BANCO,122942.00,36560.00,240,9.80,182802.00,20230811
